time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,estrus
33,38.32416666666666,38.163,38.1965,38.056000000000004,39.0295,38.44416666666667,38.493500000000004,38.327,37.61633333333334,38.09616666666667,37.892500000000005,37.44616666666666,37.167,37.05616666666666,37.67216666666666,36.78733333333333,36.45683333333333,35.996,36.720666666666666,37.53,37.1665,36.50016666666667,36.702,37.6565,36.795833333333334,37.05833333333333,True
34,37.566833333333335,37.80050000000001,37.61133333333333,38.044333333333334,39.083333333333336,38.269999999999996,38.339166666666664,37.46033333333333,37.542500000000004,37.674,37.855000000000004,37.73766666666667,37.10516666666667,36.645833333333336,37.68816666666667,36.55766666666667,36.3295,36.031166666666664,37.52916666666667,36.521166666666666,36.55866666666667,35.73583333333333,37.04866666666667,37.007666666666665,36.35733333333334,36.68933333333334,True
35,37.366166666666665,37.57966666666667,37.0595,37.486666666666665,38.993500000000004,37.767,37.772000000000006,37.307833333333335,37.5345,37.57449999999999,37.828833333333336,37.85366666666666,36.936166666666665,36.686166666666665,36.593333333333334,36.50933333333333,35.4515,36.209500000000006,37.019,36.896499999999996,37.05383333333334,36.68416666666667,36.32183333333333,36.5,36.82449999999999,35.91866666666667,True
36,37.0395,38.05783333333333,37.174166666666665,37.56583333333333,38.61116666666667,37.552,37.6525,37.3395,37.321000000000005,37.35966666666666,38.11716666666667,37.57633333333333,37.099000000000004,36.82216666666667,36.49616666666667,36.36483333333333,35.452,36.59698260933333,36.10216666666667,36.49066666666667,35.902,35.61083333333333,36.959833333333336,36.64633333333334,36.59583333333333,36.35883333333334,True
37,36.84766666666667,37.46566666666667,36.974333333333334,37.69283333333333,38.36,37.152833333333334,37.134540063833335,37.0925,37.4005,37.33416666666667,37.66016666666667,37.247166666666665,36.96133333333333,35.530499999999996,36.79316666666667,35.98416666666667,35.5345,36.646499999999996,36.64433333333333,35.897000000000006,37.06883333333334,35.52616666666667,35.852999999999994,35.853833333333334,35.88366666666666,36.62716666666667,True
38,37.30566666666667,37.06633333333333,37.348,37.55783333333333,37.781166666666664,37.31283333333333,36.853833333333334,37.0195,37.27366666666667,37.35783333333334,37.87,37.375,37.04683333333333,36.482166666666664,37.434999999999995,35.92316666666667,36.401666666666664,36.14966666666667,35.580000000000005,36.0585,35.920833333333334,36.58833333333334,35.68866666666667,37.19416666666667,35.8805,36.0325,True
39,36.676833333333335,37.392,37.12133333333334,37.19216666666667,37.919333333333334,36.85133333333333,36.74316666666667,36.208666666666666,36.96583333333333,37.33433333333333,37.37433333333333,37.65683333333333,36.65933333333333,35.73283333333333,36.431000000000004,36.0115,36.033,37.606833333333334,35.549166666666665,35.46066666666666,35.96066666666666,35.62583333333334,35.775499999999994,36.17433333333334,35.6905,36.93566666666666,True
40,36.39366666666667,36.66416666666667,37.03666666666666,37.13016666666667,37.74366666666666,36.92733333333333,36.702666666666666,36.6625,36.88416666666667,37.080666666666666,37.382352059666665,37.43833333333334,35.688833333333335,36.39533333333333,35.92483333333333,36.12716666666667,35.48683333333334,35.97615260233333,35.88416666666667,35.35466666666667,35.905833333333334,35.36416666666666,35.961666666666666,36.405499999999996,35.42383333333333,36.4645,True
41,36.7065,36.5665,36.530499999999996,36.59533333333333,37.256499999999996,36.49066666666667,36.64383333333333,36.813499122,36.405833333333334,36.896499999999996,37.7775,37.089333333333336,35.62466666666667,35.88916666666667,36.56433333333334,36.22266666666667,35.830666666666666,35.589333333333336,35.524833333333326,35.46583333333333,35.77033333333333,36.02333333333333,35.5125,35.602999999999994,36.492666666666665,36.39933333333333,True
42,36.342666666666666,36.7535,36.697,37.396499999999996,37.329166666666666,36.32783333333334,36.21266666666667,38.38033333333333,36.281333333333336,36.03783333333333,37.62866666666666,36.718333333333334,35.40916666666667,35.879333333333335,35.86066666666667,35.38616666666667,35.70766666666667,36.399,35.591166666666666,36.14183333333334,36.52883333333333,35.76683333333334,35.9865,36.1215,35.55833333333333,36.078833333333336,True
43,36.54683333333333,36.998666666666665,36.4045,38.282000000000004,36.94866666666667,36.40916666666667,36.054833333333335,38.17816666666667,36.64183333333334,35.664,37.30616666666666,35.86383333333333,35.586666666666666,35.69216666666667,35.840333333333334,36.13,35.21783333333334,35.669,35.8735,35.48083333333333,36.00416666666667,35.37133333333334,35.635,35.38699999999999,35.767500000000005,36.322410646,True
44,36.50016666666667,37.20283333333334,36.306000000000004,37.28283333333333,37.01983333333333,36.3975,36.73566666666667,37.247166666666665,36.19166666666667,36.08016666666666,37.51683333333334,35.655499999999996,35.658166666666666,36.70016666666667,36.23433333333333,36.55783333333333,35.67766666666667,36.89347085,35.51716666666666,35.63483333333333,38.328833333333336,35.50683333333333,36.306666666666665,35.402,35.64783333333333,39.119231938,True
45,36.80133333333333,36.483333333333334,35.992666666666665,36.70933333333333,36.97416666666666,36.513333333333335,36.507666666666665,36.280166666666666,36.54333333333333,35.9025,37.434999999999995,35.871,36.153,35.539,35.765224429,35.277,35.73283333333333,35.90682898566667,35.80816666666667,36.573,37.86066666666667,35.483333333333334,35.6445,36.08604976983334,36.04983333333333,38.36583333333333,True
46,36.55216666666667,36.493833333333335,36.37433333333333,36.85333333333333,36.82483333333333,36.213166666666666,36.67883333333334,36.223,36.458333333333336,36.176,37.396499999999996,35.55466666666667,36.809333333333335,36.628166666666665,36.739333333333335,36.3945,35.649499999999996,37.67933333333334,35.985,35.70366666666666,37.19583333333333,36.007666666666665,35.95616666666667,35.62383333333333,35.98633333333333,38.050333333333334,True
47,36.963,37.07966666666667,36.71633333333333,37.38283333333333,37.63166666666667,36.69416666666667,36.952666666666666,37.242333333333335,37.174166666666665,36.61466666666667,38.026500000000006,35.963,37.55233333333333,35.789833333333334,37.98383333333334,35.566,35.64783333333333,35.993500000000004,35.688833333333335,36.445,36.833,35.748333333333335,35.904333333333334,36.224833333333336,36.58133333333333,37.84016666666666,True
48,37.58766666666667,36.751999999999995,36.92466666666667,37.03333333333333,37.16816666666667,36.9465,37.033166666666666,36.494,37.30333333333333,36.440666666666665,38.18566666666666,36.00933333333333,37.53366666666667,36.34583333333333,37.564166666666665,36.0125,35.9655,36.42816666666667,36.2785,36.04966666666667,36.206,37.1705,36.21966666666666,36.20066666666666,36.228833333333334,37.058499999999995,True
49,38.53333333333333,38.07833333333333,37.59433333333333,37.7425,37.95333333333333,37.468666666666664,37.33166666666667,37.2395,37.62133333333334,36.74166666666667,38.61059652083333,36.64833333333333,37.46666666666667,37.275666666666666,38.24916666666666,36.571000000000005,36.7975,37.674,36.94916666666666,37.1735,36.89333333333333,36.59533333333333,37.0665,37.17966666666667,36.334666666666664,37.2875,False
50,38.51383333333333,37.844166666666666,36.81883333333334,38.38783333333333,38.5705,38.387166666666666,38.60333333333333,38.230000000000004,37.904,37.67916666666667,38.529235129166665,37.49216666666667,37.36116666666667,37.98083333333333,38.82866666666666,37.61116666666667,37.82449999999999,37.979,37.95683333333333,37.91583333333333,37.318,37.676500000000004,38.266333333333336,37.565666666666665,38.059999999999995,37.63216666666666,False
51,38.41583333333333,37.695166666666665,37.93283333333333,38.556000000000004,38.72266666666667,38.349333333333334,38.4885,38.33616666666667,37.781,37.86483333333333,37.78816666666667,37.54683333333333,37.06883333333334,38.23066666666667,38.844500000000004,37.50566666666667,37.8165,37.87416666666666,37.81816666666667,37.998000000000005,37.584666666666664,37.687,38.1485,37.16433333333334,37.84683333333333,37.6105,False
52,38.29683333333333,38.23966666666667,38.01683333333334,38.59916666666666,38.656166666666664,38.274166666666666,38.38333333333333,38.24916666666666,37.63016666666667,37.04883333333333,37.328833333333336,36.978833333333334,37.08083333333333,38.102999999999994,38.842333333333336,37.12016666666667,37.535833333333336,37.68716666666667,37.76199999999999,37.60366666666666,36.465,37.32833333333333,37.95916666666667,37.434,37.700833333333335,37.40683333333333,False
53,37.202999999999996,38.1645,38.00366666666666,38.42333333333333,38.424499999999995,38.160833333333336,38.30733333333333,38.22483333333333,36.933,36.73616666666667,38.0395,36.6305,37.015499999999996,37.99433333333333,38.649166666666666,36.28,37.543,37.86666666666667,37.37583333333334,38.08283333333333,37.288333333333334,37.2725,37.799,37.22462359633333,37.33116666666667,37.73633333333333,False
54,37.57183333333333,38.17016666666667,37.41433333333334,38.28633333333333,37.70183333333333,38.342,38.16433333333334,38.190666666666665,37.407666666666664,36.58116666666667,37.7115,37.67133333333334,37.07166666666667,37.823166666666665,38.573166666666665,37.20016666666667,37.27283333333333,37.9715,36.54383333333333,38.13533333333333,37.439,37.45816666666666,38.0145,37.13416666666667,37.2505,37.8795,False
55,37.984833333333334,38.22383333333333,36.4335,38.29483333333334,37.641,38.355333333333334,38.06783333333333,38.278,37.507666666666665,37.371,37.836999999999996,37.39383333333333,37.41683333333334,37.8415,38.592666666666666,37.55716666666667,37.155833333333334,36.65065695,37.34133333333333,38.11533333333333,37.84666666666667,37.7085,38.040333333333336,37.50483333333333,36.6375,36.945166666666665,False
56,38.01733333333333,37.554833333333335,36.55616666666666,37.50816666666666,38.61983333333333,38.1935,37.1265,38.275333333333336,36.674,37.653,38.36033333333333,36.68066666666667,37.718666666666664,37.798,38.497499999999995,37.46233333333334,36.28633333333333,36.349666666666664,37.26383333333333,37.89883333333333,37.82933333333334,37.15083333333334,37.556000000000004,37.265499999999996,37.214000000000006,37.26016666666667,False
57,38.228833333333334,36.457166666666666,37.1945,37.4215,38.74516666666667,37.83166666666667,37.9095,38.33733333333334,37.26716666666667,37.69416666666667,37.82449999999999,36.82283333333333,37.051,37.028666666666666,38.57366666666667,36.73166666666667,37.23966666666667,36.826425330666666,37.52333333333333,36.59016666666666,37.666000000000004,37.0595,36.98833333333334,36.81166666666666,36.969500000000004,36.2815,False
58,37.239000000000004,37.236666666666665,37.71266666666667,37.184999999999995,38.53616666666667,36.78633333333333,37.343333333333334,38.400333333333336,36.47866666666666,37.06166666666666,37.90933333333333,37.19383333333334,36.8475,36.932,38.48383333333334,36.34916666666666,36.37266666666667,36.209788835333335,37.562,37.07233333333333,37.190000000000005,36.583666666666666,36.808,36.656666666666666,36.530833333333334,37.099000000000004,False
59,37.13033333333333,36.67516666666666,36.87466666666667,36.669999999999995,38.282666666666664,36.93866666666667,37.2815,37.691,36.98383333333334,36.867666666666665,37.60783333333333,37.01316666666666,36.876333333333335,36.516333333333336,38.465,35.83766666666667,36.1845,36.622495652333335,36.12416666666666,37.46483333333333,35.98733333333333,36.48516666666667,37.22666666666667,36.22183333333333,36.44233333333333,36.835,False
60,37.14568913166667,37.143,36.595166666666664,36.69983333333334,37.321,37.06216666666667,36.967,36.415,36.20116666666667,36.6435,37.96383333333333,37.042500000000004,36.440000000000005,37.07216666666667,38.3675,36.477999999999994,35.977833333333336,36.127500000000005,36.64666666666667,36.47683333333334,37.43116666666666,35.9965,36.67633333333333,36.0775,36.250499999999995,36.81166666666666,False
61,36.995,36.626666666666665,36.385,36.352,37.221333333333334,36.568,36.915333333333336,36.29183333333334,36.3075,35.601,37.652,36.15466666666667,36.48833333333334,35.987833333333334,38.275,35.82083333333333,36.1875,37.34883333333333,35.7915,35.39533333333333,35.885666666666665,35.723499999999994,36.1265,37.06806482533333,35.777833333333334,36.267500000000005,False
62,36.444833333333335,36.564166666666665,36.5195,36.59166666666667,38.91866666666667,36.55683333333333,36.7065,36.438,37.073,35.776500000000006,37.50466666666667,35.803666666666665,36.097166666666666,35.8715,38.026500000000006,36.375166666666665,36.75566666666667,36.00833333333333,35.452666666666666,35.93666666666666,35.778666666666666,35.392,35.70816666666666,36.14703241266667,35.629333333333335,36.617666666666665,False
