time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,estrus
31,27.366666666666667,69.61666666666666,35.36666666666667,45.46666666666667,63.90614744833333,76.06008311333333,47.733333333333334,60.05,5.433333333333334,58.25,17.25,37.9,41.93333333333333,51.416666666666664,38.583333333333336,38.516666666666666,76.45,27.25,43.96666666666667,67.55,34.86666666666667,32.833333333333336,48.15,41.06666666666667,55.6,35.333333333333336,True
32,32.88333333333333,70.68527564666667,32.084895432,45.666666666666664,82.63688469,74.4,43.25,61.31666666666667,50.36666666666667,62.03333333333333,44.61666666666667,36.916666666666664,35.31666666666667,43.45,25.133333333333333,50.0,17.216666666666665,19.243590365,48.88333333333333,77.4,48.05,44.31666666666667,55.918279911666666,44.35,18.560855255,17.65,True
33,27.783333333333335,69.25,33.81666666666667,28.55,83.62021802333334,69.35,40.81666666666667,57.266666666666666,40.8,59.61666666666667,44.483333333333334,32.483333333333334,38.6,22.533333333333335,30.766666666666666,23.916666666666668,38.09735886333333,0.13333333333333333,19.633333333333333,52.166666666666664,30.5,15.9,25.116666666666667,45.86666666666667,54.06666666666667,16.133333333333333,True
34,14.75,34.983333333333334,19.116666666666667,34.25,83.99125645999999,64.35,37.680132408999995,22.85,23.716666666666665,32.833333333333336,47.75,49.81666666666667,13.5,20.2,49.31666666666667,22.783333333333335,6.066666666666666,10.733333333333333,52.78333333333333,13.783333333333333,8.8,2.533333333333333,31.216666666666665,24.266666666666666,11.583333333333334,14.016666666666667,True
35,10.866666666666667,27.883333333333333,4.683333333333334,12.483333333333333,78.22896156333333,36.21666666666667,21.733333333333334,18.466666666666665,31.15,36.666666666666664,35.88333333333333,52.98211846666666,20.433333333333334,10.316666666666666,8.65,16.483333333333334,1.7333333333333334,7.5,9.55,26.366666666666667,28.683333333333334,34.733333333333334,11.7,33.55,36.63333333333333,0.4166666666666667,True
36,6.116666666666666,55.63333333333333,8.666666666666666,18.383333333333333,52.672814115,31.6,20.35,13.283333333333333,13.783333333333333,19.516666666666666,9.933333333333334,33.083333333333336,17.083333333333332,15.266666666666667,14.6,20.066666666666666,10.566666666666666,17.783333333333335,4.533333333333333,13.666666666666666,1.0166666666666666,0.8833333333333333,35.166666666666664,18.55,38.333333333333336,9.033333333333333,True
37,4.416666666666667,6.583333333333333,10.166666666666666,20.516666666666666,25.0,6.75,9.094690541,12.583333333333334,18.166666666666668,11.333333333333334,13.3,14.533333333333333,11.85,1.3,24.35,9.6,1.7,24.633333333333333,15.216666666666667,9.216666666666667,21.766666666666666,1.1,2.5,4.216666666666667,6.216666666666667,30.716666666666665,True
38,16.05,6.783333333333333,20.383333333333333,10.35,13.95,18.633333333333333,1.8666666666666667,13.366666666666667,16.133333333333333,13.483333333333333,13.216666666666667,13.116666666666667,9.766666666666667,12.066666666666666,34.56666666666667,3.0166666666666666,20.55,19.883333333333333,0.2833333333333333,11.366666666666667,2.033333333333333,20.3,5.666666666666667,48.78932599833333,3.5833333333333335,2.716666666666667,True
39,3.65,20.75,20.133333333333333,2.25,17.939480781666663,0.6,5.183333333333334,1.4166666666666667,12.0,16.916666666666668,7.666666666666667,34.94878513333333,4.5,1.1166666666666667,11.5,20.193754021666667,4.25,61.266666666666666,0.5333333333333333,3.1,17.983333333333334,2.65,8.633333333333333,6.983333333333333,11.060855255,31.583333333333332,True
40,5.483333333333333,1.7333333333333334,19.009114382666667,8.3,2.35,8.966666666666667,8.333333333333334,6.4,8.683333333333334,7.066666666666666,11.0,11.766666666666667,1.55,13.833333333333334,0.08333333333333333,1.3166666666666667,2.716666666666667,2.95,9.566666666666666,0.7166666666666667,2.6333333333333333,1.6333333333333333,4.083333333333333,19.483333333333334,1.1166666666666667,26.15,True
41,4.683333333333334,2.3,2.65,4.016666666666667,3.183333333333333,1.9166666666666667,1.0333333333333334,24.616666666666667,0.6,3.6166666666666667,2.816666666666667,3.2666666666666666,2.7666666666666666,5.6,12.05,14.05,16.8,2.783333333333333,3.0166666666666666,2.8,1.2,16.283333333333335,0.3333333333333333,4.0,31.133333333333333,21.466666666666665,True
42,4.383333333333334,4.633333333333334,13.9,34.06666666666667,8.6,5.216666666666667,0.31666666666666665,60.13333333333333,2.95,0.4666666666666667,4.216666666666667,4.216666666666667,5.216666666666667,5.133333333333334,0.7166666666666667,2.8,1.9,20.866666666666667,1.35,17.583333333333332,8.816666666666666,1.7333333333333334,9.466666666666667,25.251997555,2.9166666666666665,11.533333333333333,True
43,3.95,10.5,1.0666666666666667,44.552239574000005,2.1,7.35,0.4666666666666667,52.96666666666667,18.783333333333335,1.7333333333333334,4.016666666666667,0.9833333333333333,3.8666666666666667,2.3333333333333335,5.016666666666667,14.466666666666667,0.3333333333333333,0.6166666666666667,9.133333333333333,0.8833333333333333,9.95,1.5166666666666666,0.21666666666666667,0.43333333333333335,3.4,15.066666666666666,True
44,4.683333333333334,17.416666666666668,2.966666666666667,15.883333333333333,8.916666666666666,3.05,9.65,27.783333333333335,3.7333333333333334,6.15,20.933333333333334,8.35,3.783333333333333,19.816666666666666,5.466666666666667,12.033333333333333,10.933333333333334,29.233333333333334,1.25,1.6666666666666667,65.31666666666666,2.683333333333333,16.416666666666668,5.2,13.466666666666667,85.26666666666667,True
45,14.483333333333333,1.4166666666666667,2.3666666666666667,3.7666666666666666,3.4166666666666665,12.616666666666667,3.0166666666666666,2.466666666666667,25.766666666666666,2.2333333333333334,2.6333333333333333,7.7,17.8,0.7166666666666667,3.066666666666667,2.1333333333333333,4.116666666666666,12.2,15.15,23.966666666666665,56.25,1.3333333333333333,1.2,19.283333333333335,21.433333333333334,69.85,True
46,3.466666666666667,2.933333333333333,7.083333333333333,17.25,3.933333333333333,1.3,16.683333333333334,7.25,7.5,15.716666666666667,28.3,2.5166666666666666,21.566666666666666,11.783333333333333,37.13333333333333,20.3,13.183333333333334,64.3,1.55,1.1833333333333333,33.18333333333333,16.85,14.333333333333334,1.2833333333333334,2.3,70.6,True
47,10.2,13.116666666666667,12.1,13.733333333333333,32.03333333333333,13.083333333333334,5.7,24.366666666666667,30.516666666666666,13.683333333333334,5.35,15.583333333333334,55.25,7.05,47.70497216333333,4.766666666666667,11.7,4.85,10.45,27.066666666666666,40.03333333333333,3.9833333333333334,15.233333333333333,19.083333333333332,28.05,64.6,True
48,22.733333333333334,4.266666666666667,19.833333333333332,4.066666666666666,4.083333333333333,15.633333333333333,14.25,6.15,44.06666666666667,21.65,9.5,4.366666666666666,43.766666666666666,6.066666666666666,37.004972163333335,11.3,5.716666666666667,22.55,11.25,5.733333333333333,3.2,36.95,10.283333333333333,13.635330888333332,27.8,26.816666666666666,True
49,29.4,62.71860898,37.192447716,37.583333333333336,31.133333333333333,33.516666666666666,16.75,24.483333333333334,40.53333333333333,7.166666666666667,31.217206608333335,24.65,35.333333333333336,32.9,56.8,22.95,40.75,68.58333333333333,37.45,35.583333333333336,26.233333333333334,14.233333333333333,33.416666666666664,41.916666666666664,24.333333333333332,35.35,False
50,30.733333333333334,37.233333333333334,11.033333333333333,52.583333333333336,56.5,62.266666666666666,41.166666666666664,62.75,71.38333333333334,48.666666666666664,29.083333333333332,22.516666666666666,44.0,44.083333333333336,89.73830549666667,45.56666666666667,71.65,54.75,53.983333333333334,60.25,38.88333333333333,37.96666666666667,51.583333333333336,35.11666666666667,65.43333333333334,40.3,False
51,31.966666666666665,36.11666666666667,33.233333333333334,52.6,66.072814115,54.7,35.78333333333333,57.733333333333334,58.9,49.158311000000005,38.266666666666666,34.21666666666667,40.85,53.56666666666667,86.89824982333333,43.9,67.46666666666667,59.016666666666666,51.53333333333333,40.46666666666667,38.85,39.333333333333336,51.733333333333334,36.03333333333333,59.88333333333333,36.4,False
52,31.55,57.55,33.35911438266667,53.3,57.65,57.6,33.78333333333333,50.583333333333336,53.20063168666666,9.333333333333334,34.28333333333333,18.65,30.416666666666668,54.13333333333333,69.49912491166667,30.6,60.6,41.36666666666667,63.916666666666664,55.36666666666667,6.05,25.75,43.266666666666666,48.916666666666664,49.05,53.9,False
53,8.683333333333334,51.733333333333334,34.6,47.2,60.00177567833334,55.35,37.65,44.6,8.483333333333333,6.783333333333333,2.55,12.616666666666667,24.383333333333333,53.0,65.58333333333333,15.633333333333333,65.36666666666666,64.7,42.6,51.0,26.316666666666666,25.866666666666667,38.916666666666664,15.083333333333334,53.416666666666664,50.916666666666664,False
54,14.883333333333333,50.8,22.533333333333335,41.03333333333333,13.2,62.04341644666667,38.2,45.0,41.85,11.4,18.483333333333334,38.166666666666664,36.833333333333336,46.13333333333333,56.660819415,40.416666666666664,66.55,64.26666666666667,16.816666666666666,57.06666666666667,28.666666666666668,34.55,39.916666666666664,45.16866422166667,36.5,64.28333333333333,False
55,20.55,52.31860898,4.65,42.28333333333333,25.922814114999998,61.05,35.86346574233333,50.11666666666667,38.05,35.2,21.616666666666667,33.36666666666667,32.55,53.333333333333336,53.060819415,35.36666666666667,66.03333333333333,9.0,53.71666666666667,54.75,48.5,41.8,47.65,65.55,13.483333333333333,28.766666666666666,False
56,24.566666666666666,19.1,5.416666666666667,19.55,65.43948078166666,50.93333333333333,9.9,50.55,4.45,40.63333333333333,28.883333333333333,19.866666666666667,33.55,52.86666666666667,53.504972163333335,42.360420688333335,13.983333333333333,22.283333333333335,31.933333333333334,54.93333333333333,54.06666666666667,22.748193763333333,43.06666666666667,69.17066177666668,65.23333333333333,45.8,False
