time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,estrus
10559,38.0,0.0,4.0,2.0,73.0,64.0,0.0,19.0,0.0,47.0,60.0,59.0,54.0,0.0,3.0,49.0,0.0,0.0,71.0,54.0,65.0,0.0,58.0,0.0,40.0,12.0,False
10560,24.0,0.0,6.0,8.0,24.0,24.0,0.0,72.0,0.0,77.0,31.0,0.0,86.0,61.0,73.0,45.0,0.0,25.0,43.0,25.0,43.0,0.0,46.0,12.0,67.0,9.0,False
10561,14.0,5.0,0.0,15.0,55.0,38.0,0.0,83.0,0.0,58.0,65.0,0.0,17.0,59.0,72.0,63.0,0.0,61.0,86.0,42.0,78.0,0.0,60.0,16.0,50.0,0.0,False
10562,33.0,0.0,0.0,17.0,30.0,29.0,0.0,78.0,0.0,58.0,66.0,0.0,61.0,50.0,59.0,46.0,4.0,120.0,87.0,101.0,45.0,0.0,9.0,15.0,15.0,0.0,False
10563,8.0,0.0,0.0,0.0,33.0,23.0,0.0,87.0,0.0,50.0,63.0,10.0,59.0,57.0,74.0,72.0,1.0,85.0,107.0,20.0,64.0,0.0,28.0,39.0,6.0,0.0,False
10564,35.0,0.0,0.0,0.0,43.0,23.0,0.0,71.0,0.0,55.0,29.0,25.0,56.0,63.0,41.0,28.0,0.0,49.0,32.0,66.0,53.0,0.0,83.0,53.0,0.0,5.0,False
10565,50.0,0.0,1.0,0.0,52.0,28.0,0.0,56.0,0.0,47.0,9.0,37.0,44.0,28.0,63.0,29.0,0.0,20.0,39.0,30.0,63.0,0.0,61.0,9.0,0.0,9.0,False
10566,46.0,0.0,22.0,8.0,76.0,52.0,0.0,60.0,0.0,24.0,13.0,5.0,12.0,67.0,21.0,16.0,0.0,2.0,1.0,50.0,53.0,3.0,59.0,2.0,0.0,49.0,False
10567,18.0,9.0,0.0,11.0,42.0,23.0,6.0,105.0,0.0,32.0,0.0,22.0,6.0,36.0,80.0,46.0,0.0,73.0,19.0,19.0,61.0,35.0,64.0,49.0,0.0,43.0,False
10568,33.0,0.0,0.0,5.0,14.0,67.0,0.0,43.0,0.0,34.0,0.0,94.0,22.0,29.0,88.0,104.0,0.0,29.0,36.0,50.0,76.0,15.0,50.0,0.0,0.0,0.0,False
10569,64.0,3.0,0.0,0.0,1.0,55.0,9.0,71.0,45.0,27.0,0.0,112.927108,26.0,35.0,109.0,90.0,0.0,85.0,61.0,36.0,57.0,23.0,7.0,54.0,0.0,0.0,False
10570,51.0,0.0,6.0,0.0,30.0,22.0,0.0,62.0,6.0,19.0,0.0,57.0,9.0,0.0,112.0,120.6252413,0.0,72.0,90.0,63.0,59.0,24.0,34.0,20.0,0.0,2.0,False
10571,21.0,16.0,25.0,0.0,62.0,0.0,3.0,51.0,0.0,30.0,0.0,21.0,58.0,0.0,45.0,61.0,0.0,104.0,49.0,101.0,33.0,16.0,44.0,81.0,0.0,20.0,False
10572,9.0,3.0,0.0,0.0,92.0,5.0,0.0,62.0,1.0,61.0,0.0,53.0,83.0,4.0,22.0,74.0,0.0,7.0,108.0,39.0,12.0,25.0,95.0,2.0,0.0,0.0,False
10573,27.0,0.0,0.0,0.0,67.0,54.0,0.0,57.0,16.0,45.0,0.0,14.0,68.0,35.0,43.0,72.0,0.0,27.0,111.0,20.0,18.0,45.0,72.0,14.0,0.0,0.0,False
10574,14.0,0.0,0.0,3.0,51.0,70.0,0.0,64.0,0.0,65.0,21.0,41.0,54.0,72.0,20.0,105.0,0.0,50.0,35.0,41.0,0.0,26.0,59.0,10.0,0.0,0.0,False
10575,0.0,0.0,1.0,0.0,54.0,67.0,0.0,80.0,0.0,45.0,0.0,7.0,51.0,60.0,9.0,92.0,0.0,25.0,53.0,75.0,0.0,14.0,38.0,3.0,0.0,0.0,False
10576,0.0,0.0,0.0,0.0,34.0,77.0,0.0,37.0,0.0,44.0,0.0,0.0,64.0,33.0,24.0,99.0,0.0,8.0,95.0,14.0,0.0,38.0,38.0,1.0,0.0,0.0,False
10577,0.0,0.0,0.0,0.0,25.0,19.0,0.0,62.0,0.0,28.0,9.0,0.0,56.0,32.0,48.0,120.6252413,0.0,34.0,99.0,85.0,0.0,3.0,55.0,35.0,0.0,0.0,False
10578,0.0,0.0,0.0,0.0,14.0,18.0,0.0,33.0,21.0,33.0,15.0,0.0,31.0,6.0,113.0,41.0,60.0,0.0,78.0,24.0,0.0,55.0,85.0,79.0,0.0,0.0,False
10579,0.0,0.0,2.0,16.0,20.0,79.0,0.0,0.0,0.0,55.0,0.0,30.0,29.0,0.0,80.0,73.0,25.0,0.0,95.0,28.0,0.0,22.0,144.0967947,54.0,0.0,2.0,False
10580,0.0,0.0,29.0,62.0,40.0,46.0,0.0,0.0,0.0,25.0,0.0,45.0,16.0,0.0,33.0,66.0,34.0,0.0,71.0,23.0,0.0,0.0,117.0,105.0,0.0,0.0,False
10581,0.0,0.0,0.0,11.0,54.0,28.0,0.0,0.0,0.0,23.0,0.0,0.0,36.0,0.0,26.0,52.0,13.0,26.0,29.0,39.0,2.0,0.0,55.0,20.0,1.0,0.0,False
10582,0.0,0.0,2.0,5.0,58.0,45.0,0.0,9.0,0.0,51.0,0.0,36.0,53.0,16.0,14.0,68.0,37.0,0.0,19.0,37.0,0.0,0.0,43.0,9.0,0.0,0.0,False
10583,15.0,0.0,0.0,26.0,52.0,24.0,0.0,62.0,0.0,20.0,1.0,58.0,76.0,57.0,24.0,16.0,42.0,5.0,25.0,79.0,2.0,43.0,29.0,15.0,0.0,0.0,False
10584,1.0,0.0,0.0,0.0,90.0,45.0,0.0,28.0,0.0,14.0,0.0,105.0,45.0,57.0,72.0,43.0,4.0,9.0,19.0,26.0,22.0,80.0,12.0,24.0,0.0,0.0,False
10585,4.0,0.0,0.0,0.0,17.0,61.0,0.0,15.0,0.0,0.0,13.0,91.0,86.0,75.0,111.0,56.0,0.0,1.0,0.0,68.0,0.0,96.0,48.0,0.0,0.0,0.0,False
10586,27.0,0.0,0.0,0.0,56.0,44.0,0.0,21.0,6.0,51.0,7.0,72.0,69.0,58.0,31.0,41.0,0.0,0.0,33.0,20.0,0.0,88.0,61.0,41.0,0.0,0.0,False
10587,39.0,0.0,1.0,12.0,42.0,95.0,0.0,0.0,0.0,58.0,39.0,64.0,50.0,51.0,36.0,46.0,26.0,0.0,109.0,27.0,0.0,64.0,56.0,83.0,0.0,0.0,False
10588,44.0,0.0,0.0,10.0,32.0,93.0,0.0,9.0,4.0,70.0,71.0,41.0,75.0,11.0,4.0,64.0,59.0,0.0,155.0583524,38.0,0.0,42.0,62.0,91.0,13.0,18.0,False
10589,36.0,0.0,1.0,31.0,62.0,45.0,0.0,0.0,2.0,51.0,41.0,25.0,57.0,27.0,69.0,116.0,71.0,4.0,120.0,11.0,0.0,96.0,67.0,55.0,0.0,0.0,False
10590,35.0,0.0,31.0,57.0,60.0,12.0,0.0,0.0,35.0,21.0,77.0,65.0,52.0,3.0,36.0,94.0,28.0,0.0,103.0,13.0,0.0,76.0,63.0,74.0,46.0,2.0,False
10591,29.0,0.0,13.0,26.0,41.0,52.0,0.0,0.0,28.0,66.0,26.0,57.0,49.0,23.0,33.0,82.0,49.0,0.0,68.0,35.0,0.0,52.0,90.0,7.0,0.0,8.0,False
10592,17.0,0.0,16.0,41.0,31.0,92.0,19.0,0.0,10.0,78.0,59.0,2.0,15.0,70.0,48.0,68.0,34.0,0.0,113.0,49.0,0.0,79.0,104.0,56.0,0.0,0.0,False
10593,34.0,0.0,0.0,36.0,24.0,59.0,56.0,0.0,0.0,57.0,73.0,16.0,31.0,47.0,74.0,47.0,101.0,4.0,69.0,64.0,0.0,26.0,48.0,10.0,4.0,2.0,False
10594,47.0,0.0,0.0,51.0,72.0,52.0,37.0,0.0,0.0,41.0,48.0,97.0,42.0,58.0,47.0,65.0,94.0,0.0,97.0,51.0,0.0,40.0,13.0,0.0,0.0,21.0,False
10595,44.0,0.0,60.0,37.0,21.0,51.0,0.0,0.0,0.0,60.0,65.0,111.0,65.0,82.0,63.0,65.0,73.0,0.0,92.0,69.0,0.0,49.0,50.0,61.0,0.0,9.0,False
10596,25.0,7.0,34.0,16.0,65.0,63.0,28.0,0.0,0.0,43.0,22.0,102.0,2.0,50.0,46.0,61.0,53.0,0.0,26.0,18.0,0.0,11.0,24.0,50.0,0.0,8.0,False
10597,41.0,8.0,42.0,19.0,21.0,59.0,13.0,0.0,0.0,18.0,65.0,71.0,0.0,68.0,12.0,31.0,83.0,0.0,0.0,26.0,0.0,82.0,64.0,90.0,0.0,0.0,False
10598,9.0,0.0,15.0,49.0,50.0,44.0,25.0,0.0,0.0,63.0,68.0,49.0,0.0,54.0,82.0,93.0,2.0,0.0,0.0,63.0,0.0,58.0,45.0,78.0,7.0,0.0,False
10599,12.0,11.0,11.0,29.0,24.0,15.0,0.0,0.0,0.0,68.0,22.0,23.0,0.0,29.0,33.0,27.0,24.0,6.0,1.0,28.0,0.0,74.0,67.0,27.0,24.0,6.0,False
10600,0.0,2.0,0.0,3.0,90.0,10.0,38.0,0.0,12.0,83.0,63.0,21.0,0.0,21.0,55.0,0.0,121.0,4.0,0.0,33.0,0.0,54.0,66.0,46.0,0.0,8.0,False
10601,0.0,0.0,9.0,4.0,30.0,23.0,80.0,0.0,15.0,44.0,53.0,8.0,0.0,29.0,27.0,0.0,97.0,0.0,0.0,44.0,0.0,92.0,37.0,75.0,0.0,23.0,False
10602,0.0,0.0,15.0,14.0,55.0,52.0,52.0,0.0,0.0,38.0,39.0,9.0,0.0,80.0,62.0,0.0,52.0,1.0,0.0,70.0,0.0,22.0,86.0,107.0,0.0,51.0,False
10603,0.0,4.0,8.0,44.0,10.0,40.0,48.0,0.0,0.0,28.0,39.0,33.0,0.0,83.0,14.0,0.0,77.0,2.0,0.0,101.0,11.0,88.0,67.0,51.0,16.0,0.0,False
10604,0.0,0.0,49.0,52.0,59.0,28.0,0.0,6.0,0.0,42.0,13.0,53.0,0.0,63.0,16.0,0.0,33.0,0.0,0.0,55.0,12.0,32.0,64.0,2.0,0.0,0.0,False
10605,0.0,0.0,42.0,44.0,16.0,26.0,0.0,24.0,0.0,52.0,0.0,24.0,0.0,55.0,15.0,27.0,88.0,6.0,0.0,45.0,0.0,70.0,77.0,18.0,0.0,3.0,False
10606,6.0,0.0,33.0,41.0,0.0,17.0,52.0,0.0,0.0,14.0,0.0,34.0,0.0,81.0,79.0,43.0,29.0,13.0,0.0,75.0,3.0,70.0,89.0,35.0,0.0,19.0,False
10607,12.0,0.0,27.0,16.0,0.0,23.0,22.0,0.0,0.0,10.0,0.0,4.0,0.0,80.0,11.0,60.0,54.0,0.0,16.0,19.0,54.0,14.0,81.0,76.0,11.0,1.0,False
10608,24.0,2.0,79.54686296,50.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,80.0,42.0,40.0,83.0,0.0,26.0,27.0,0.0,53.0,41.0,22.0,0.0,73.0,False
10609,0.0,2.0,56.0,91.0,70.0,19.0,41.0,2.0,0.0,55.0,44.0,15.0,0.0,67.0,78.0,39.0,124.0,12.0,0.0,65.0,0.0,96.0,7.0,44.0,0.0,85.0,False
10610,0.0,0.0,22.0,56.0,60.0,9.0,88.0,0.0,0.0,29.0,22.0,0.0,0.0,87.0,81.0,52.0,74.0,0.0,17.0,62.0,7.0,66.0,74.0,16.0,0.0,73.0,False
10611,0.0,0.0,43.0,38.0,83.0,5.0,45.0,0.0,0.0,60.0,40.0,17.0,0.0,62.0,14.0,85.0,82.0,4.0,0.0,32.0,2.0,80.0,84.0,0.0,0.0,114.0,False
10612,0.0,0.0,9.0,8.0,3.0,2.0,74.0,0.0,0.0,0.0,92.0,57.0,0.0,0.0,16.0,95.0,162.0,0.0,0.0,61.0,0.0,95.0,94.0,0.0,0.0,73.0,False
10613,14.0,0.0,0.0,34.0,66.0,1.0,37.0,0.0,0.0,27.0,35.0,80.0,3.0,0.0,130.0,76.0,133.0,14.0,51.0,24.0,0.0,10.0,10.0,5.0,0.0,71.0,False
10614,0.0,0.0,0.0,41.0,18.0,0.0,40.0,0.0,0.0,17.0,6.0,38.0,36.0,0.0,109.0,51.0,168.0,4.0,58.0,0.0,0.0,56.0,94.0,153.0,0.0,44.0,False
10615,0.0,0.0,0.0,25.0,40.0,0.0,26.0,0.0,0.0,0.0,34.0,0.0,39.0,9.0,29.0,77.0,159.0,1.0,0.0,38.0,0.0,27.0,96.0,41.0,0.0,115.0,False
10616,0.0,0.0,9.0,0.0,19.0,0.0,38.0,0.0,10.0,0.0,51.0,17.0,19.0,0.0,5.0,31.0,152.0,0.0,54.0,0.0,6.0,14.0,133.0,66.0,0.0,70.0,False
10617,0.0,0.0,5.0,0.0,63.0,5.0,16.0,0.0,0.0,0.0,47.0,3.0,0.0,32.0,72.0,15.0,101.0,7.0,103.0,45.0,0.0,52.0,65.0,18.0,4.0,38.0,False
10618,0.0,0.0,26.0,0.0,47.0,0.0,52.0,0.0,0.0,0.0,25.0,0.0,0.0,13.0,103.0,62.0,164.0,3.0,131.0,87.0,0.0,68.0,56.0,94.0,90.0,18.0,False
10619,0.0,0.0,45.0,0.0,28.0,28.0,51.0,0.0,9.0,28.0,50.0,0.0,0.0,28.0,68.0,74.0,160.0,0.0,97.0,68.0,0.0,60.0,58.0,98.0,12.0,46.0,False
10620,0.0,0.0,50.0,0.0,22.0,33.0,22.0,0.0,12.0,50.0,43.0,0.0,0.0,59.0,43.0,22.0,152.0,0.0,102.0,71.0,0.0,0.0,6.0,26.0,21.0,43.0,False
10621,0.0,0.0,43.0,20.0,60.0,43.0,23.0,0.0,69.0,27.0,43.0,1.0,0.0,67.0,12.0,52.0,110.0,0.0,32.0,91.0,0.0,2.0,6.0,0.0,0.0,0.0,False
10622,0.0,0.0,40.0,5.0,31.0,14.0,36.0,0.0,55.0,29.0,61.0,0.0,0.0,81.0,31.0,28.0,21.0,0.0,14.0,68.0,0.0,0.0,14.0,9.0,0.0,7.0,False
10623,0.0,0.0,44.0,3.0,53.0,0.0,0.0,0.0,25.0,2.0,28.0,3.0,0.0,52.0,19.0,25.0,7.0,0.0,0.0,18.0,0.0,20.0,25.0,90.0,0.0,6.0,False
10624,0.0,0.0,10.0,0.0,85.0,0.0,13.0,0.0,0.0,11.0,26.0,0.0,0.0,78.0,39.0,26.0,19.0,0.0,0.0,25.0,11.0,36.0,29.0,9.0,0.0,0.0,False
10625,0.0,0.0,29.0,0.0,56.0,0.0,28.0,0.0,0.0,0.0,73.0,0.0,0.0,82.0,79.0,0.0,20.0,0.0,0.0,30.0,12.0,51.0,62.0,11.0,24.0,0.0,False
10626,0.0,0.0,14.0,0.0,68.0,0.0,39.0,0.0,26.0,0.0,14.0,0.0,0.0,73.0,85.0,0.0,17.0,0.0,16.0,34.0,10.0,55.0,13.0,0.0,49.0,8.0,False
10627,0.0,9.0,0.0,0.0,37.0,0.0,91.0,0.0,51.0,0.0,51.0,0.0,0.0,38.0,6.0,0.0,45.0,0.0,0.0,5.0,0.0,29.0,49.0,47.0,20.0,11.0,False
10628,0.0,0.0,0.0,8.0,61.0,0.0,24.0,0.0,79.0,0.0,63.0,0.0,0.0,56.0,40.0,11.0,127.0,0.0,10.0,0.0,0.0,23.0,132.0,73.0,22.0,0.0,False
10629,0.0,0.0,7.0,0.0,55.0,5.0,43.0,0.0,98.0,0.0,31.0,0.0,0.0,78.0,68.0,29.0,126.0,0.0,55.0,27.0,0.0,20.0,81.0,156.0,0.0,0.0,False
10630,0.0,0.0,27.0,3.0,83.0,4.0,33.0,0.0,74.0,0.0,67.0,0.0,0.0,89.0,34.0,0.0,104.0,0.0,42.0,78.0,0.0,63.0,77.0,74.0,0.0,21.0,False
10631,0.0,0.0,4.0,0.0,46.0,0.0,31.0,0.0,8.0,0.0,50.0,0.0,0.0,71.0,77.0,0.0,46.0,0.0,80.0,86.0,0.0,32.0,37.0,50.0,0.0,3.0,False
10632,0.0,0.0,62.0,0.0,49.0,0.0,8.0,0.0,10.0,0.0,58.0,10.0,0.0,91.0,137.0,0.0,0.0,0.0,103.0,50.0,0.0,17.0,78.0,42.0,16.0,0.0,False
10633,0.0,0.0,77.0,0.0,66.0,0.0,7.0,0.0,19.0,0.0,47.0,30.0,0.0,78.0,14.0,0.0,32.0,0.0,142.0,50.0,0.0,81.0,92.0,88.0,0.0,0.0,False
10634,0.0,0.0,35.0,0.0,58.0,0.0,30.0,0.0,94.0,0.0,80.0,50.0,0.0,72.0,26.0,0.0,49.0,0.0,52.0,29.0,0.0,72.0,25.0,41.0,60.0,0.0,False
10635,0.0,22.0,38.0,0.0,15.0,0.0,44.0,3.0,81.0,0.0,27.0,35.0,0.0,85.0,73.0,0.0,11.0,0.0,91.0,85.0,0.0,28.0,4.0,63.0,63.0,0.0,False
10636,0.0,0.0,31.0,0.0,83.0,0.0,23.0,0.0,114.0,0.0,14.0,0.0,0.0,52.0,7.0,0.0,29.0,0.0,65.0,65.0,0.0,5.0,0.0,145.0,26.0,0.0,False
10637,0.0,0.0,0.0,32.0,78.0,0.0,31.0,0.0,103.0,0.0,47.0,0.0,0.0,80.0,25.0,9.0,32.0,0.0,80.0,96.0,0.0,0.0,18.0,38.0,9.0,0.0,False
10638,0.0,7.0,0.0,6.0,60.0,0.0,44.0,0.0,59.0,0.0,27.0,0.0,0.0,57.0,58.0,0.0,98.0,0.0,97.0,77.0,0.0,35.0,24.0,46.0,37.0,24.0,False
10639,0.0,0.0,28.0,7.0,8.0,0.0,11.0,0.0,62.0,0.0,15.0,0.0,0.0,65.0,74.0,0.0,109.0,0.0,27.0,33.0,0.0,84.0,22.0,28.0,42.0,7.0,False
10640,0.0,0.0,11.0,0.0,3.0,0.0,17.0,12.0,75.0,0.0,51.0,0.0,0.0,61.0,22.0,13.0,122.0,0.0,61.0,77.0,0.0,68.0,7.0,38.0,38.0,0.0,False
10641,14.0,0.0,28.0,2.0,74.0,0.0,27.0,13.0,93.0,0.0,34.0,1.0,0.0,66.0,3.0,0.0,46.0,0.0,61.0,47.0,0.0,84.0,0.0,34.0,82.0,0.0,False
10642,0.0,0.0,6.0,16.0,40.0,3.0,45.0,18.0,91.0,0.0,58.0,0.0,0.0,68.0,60.0,0.0,53.0,0.0,121.0,57.0,0.0,93.0,0.0,114.0,52.0,0.0,False
10643,0.0,0.0,32.0,3.0,23.0,0.0,9.0,0.0,111.0,0.0,54.0,0.0,0.0,69.0,11.0,5.0,88.0,0.0,75.0,29.0,0.0,116.8916258,0.0,42.0,34.0,12.0,False
10644,0.0,0.0,23.0,0.0,81.0,0.0,54.0,0.0,12.0,0.0,29.0,6.0,0.0,27.0,3.0,10.0,72.0,8.0,80.0,52.0,0.0,18.0,0.0,83.0,33.0,0.0,False
10645,0.0,0.0,12.0,0.0,63.0,0.0,32.0,0.0,85.0,0.0,50.0,1.0,0.0,4.0,32.0,0.0,82.0,8.0,119.0,36.0,0.0,46.0,0.0,96.0,32.0,0.0,False
10646,9.0,0.0,0.0,0.0,42.0,0.0,23.0,0.0,8.0,0.0,38.0,0.0,0.0,0.0,92.0,0.0,119.0,12.0,106.0,53.0,0.0,68.0,9.0,70.0,69.0,0.0,False
10647,0.0,0.0,0.0,0.0,23.0,5.0,12.0,1.0,16.0,0.0,40.0,3.0,15.0,0.0,22.0,24.0,99.0,22.0,96.0,41.0,0.0,73.0,0.0,42.0,39.0,12.0,False
10648,8.0,0.0,0.0,0.0,26.0,0.0,52.0,3.0,69.0,0.0,58.0,0.0,12.0,6.0,4.0,0.0,89.0,16.0,45.0,82.0,0.0,47.0,5.0,53.0,42.0,4.0,False
10649,56.0,5.0,0.0,13.0,0.0,0.0,18.0,4.0,83.0,0.0,43.0,0.0,0.0,1.0,50.0,5.0,95.0,50.0,1.0,48.0,0.0,14.0,18.0,0.0,92.0,0.0,False
10650,24.0,43.0,20.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,31.0,0.0,0.0,80.0,45.0,0.0,65.0,18.0,62.0,23.0,0.0,54.0,9.0,0.0,82.0,0.0,False
10651,0.0,0.0,18.0,0.0,0.0,0.0,14.0,0.0,107.0,0.0,42.0,0.0,0.0,68.0,36.0,0.0,139.0,89.0,66.0,31.0,9.0,18.0,0.0,11.0,51.0,0.0,False
10652,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,58.0,0.0,39.0,0.0,2.0,73.0,66.0,0.0,103.0,87.0,66.0,0.0,41.0,5.0,0.0,0.0,48.0,0.0,False
10653,16.0,0.0,36.0,0.0,59.0,0.0,0.0,0.0,67.0,0.0,47.0,0.0,0.0,41.0,34.0,0.0,122.0,26.0,48.0,0.0,51.0,7.0,3.0,5.0,20.0,0.0,False
10654,0.0,0.0,24.0,0.0,107.0,11.0,0.0,0.0,89.0,0.0,70.0,17.0,14.0,92.0,27.0,15.0,114.0,32.0,35.0,28.0,2.0,42.0,0.0,11.0,61.0,0.0,False
10655,9.0,0.0,0.0,0.0,65.0,0.0,8.0,0.0,80.0,0.0,83.0,0.0,0.0,33.0,14.0,36.0,115.0,26.0,107.0,6.0,16.0,33.0,0.0,0.0,97.0,0.0,False
10656,16.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,60.0,0.0,56.0,0.0,0.0,74.0,74.0,35.0,120.0,47.0,136.0,28.0,0.0,5.0,0.0,0.0,29.0,0.0,False
10657,7.0,0.0,16.0,0.0,34.0,1.0,5.0,0.0,111.0,0.0,20.0,0.0,0.0,56.0,15.0,0.0,115.0,12.0,12.0,35.0,0.0,0.0,0.0,6.0,71.0,0.0,False
10658,0.0,0.0,20.0,2.0,53.0,16.0,0.0,30.0,47.0,0.0,65.0,0.0,0.0,62.0,37.0,20.0,79.0,0.0,0.0,15.0,17.0,0.0,0.0,12.0,116.0,0.0,False
10659,0.0,0.0,0.0,17.0,35.0,11.0,0.0,25.0,70.0,16.0,83.0,0.0,0.0,7.0,49.0,0.0,91.0,6.0,0.0,5.0,0.0,0.0,0.0,61.0,95.0,0.0,False
10660,4.0,0.0,0.0,0.0,43.0,0.0,30.0,68.0,18.0,14.0,88.0,0.0,51.0,103.0,86.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,64.0,0.0,False
10661,10.0,0.0,0.0,0.0,4.0,0.0,3.0,39.0,3.0,0.0,32.0,0.0,17.0,113.0,95.0,0.0,55.0,72.0,0.0,10.0,2.0,0.0,0.0,91.0,58.0,0.0,False
10662,10.0,0.0,0.0,0.0,55.0,0.0,1.0,71.0,53.0,0.0,0.0,8.0,0.0,74.0,44.0,6.0,32.0,0.0,0.0,6.0,13.0,0.0,0.0,83.0,92.0,32.0,False
10663,58.0,0.0,0.0,1.0,16.0,21.0,1.0,84.0,60.0,0.0,0.0,24.0,0.0,84.0,36.0,3.0,28.0,0.0,0.0,0.0,7.0,0.0,0.0,109.0,25.0,0.0,False
10664,39.0,0.0,0.0,13.0,16.0,0.0,5.0,17.0,22.0,0.0,1.0,6.0,0.0,14.0,14.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,75.0,11.0,False
10665,8.0,0.0,0.0,3.0,10.0,0.0,0.0,5.0,33.0,9.0,74.0,71.0,0.0,50.0,92.0,11.0,0.0,0.0,0.0,0.0,74.0,0.0,9.0,35.0,28.0,26.0,False
10666,34.0,0.0,0.0,29.0,68.0,0.0,0.0,4.0,0.0,6.0,43.0,52.0,0.0,84.0,7.0,1.0,32.0,0.0,0.0,0.0,39.0,0.0,37.0,0.0,33.0,0.0,False
10667,29.0,1.0,6.0,44.0,44.0,0.0,0.0,12.0,11.0,0.0,54.0,23.0,26.0,78.0,14.0,0.0,12.0,0.0,0.0,5.0,33.0,5.0,0.0,0.0,69.0,0.0,False
10668,20.0,0.0,0.0,43.0,51.0,0.0,0.0,0.0,16.0,18.0,59.0,68.0,0.0,92.0,13.0,0.0,0.0,0.0,0.0,24.0,42.0,0.0,12.0,0.0,35.0,9.0,False
10669,4.0,0.0,0.0,44.0,78.0,0.0,0.0,16.0,26.0,0.0,59.0,25.0,0.0,64.0,54.0,0.0,0.0,3.0,0.0,23.0,68.0,0.0,3.0,0.0,63.0,8.0,False
10670,6.0,0.0,0.0,27.0,79.0,0.0,0.0,0.0,30.0,0.0,67.0,36.0,0.0,57.0,53.0,0.0,2.0,2.0,8.0,15.0,67.0,10.0,0.0,0.0,55.0,18.0,False
10671,18.0,0.0,0.0,14.0,73.0,0.0,0.0,0.0,38.0,0.0,31.0,8.0,0.0,54.0,70.0,0.0,5.0,0.0,1.0,13.0,48.0,8.0,0.0,0.0,40.0,58.0,False
10672,59.0,0.0,0.0,0.0,45.0,2.0,2.0,0.0,16.0,0.0,39.0,73.0,0.0,75.0,48.0,0.0,0.0,8.0,43.0,3.0,52.0,0.0,0.0,0.0,0.0,54.0,False
10673,21.0,0.0,0.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,67.0,58.0,0.0,46.0,55.0,0.0,0.0,0.0,32.0,0.0,31.0,0.0,0.0,15.0,33.0,20.0,False
10674,23.0,0.0,0.0,0.0,63.0,0.0,0.0,37.0,21.0,0.0,85.0,37.0,25.0,79.0,48.0,0.0,0.0,0.0,43.0,0.0,73.0,0.0,11.0,0.0,36.0,39.0,False
10675,30.0,0.0,0.0,0.0,57.0,0.0,0.0,46.0,40.0,0.0,83.0,33.0,0.0,92.0,55.0,0.0,0.0,0.0,0.0,5.0,77.0,0.0,0.0,0.0,43.0,75.0,False
10676,30.0,0.0,0.0,0.0,82.0,0.0,0.0,71.0,0.0,0.0,26.0,41.0,0.0,77.0,55.0,0.0,0.0,1.0,90.0,1.0,61.0,0.0,1.0,0.0,20.0,105.0,False
10677,0.0,13.0,0.0,2.0,31.0,3.0,2.0,77.0,0.0,0.0,98.0,22.0,14.0,61.0,12.0,0.0,0.0,0.0,67.0,0.0,43.0,0.0,0.0,0.0,39.0,47.0,False
10678,0.0,35.0,0.0,0.0,22.0,0.0,4.0,68.0,0.0,8.0,45.0,72.0,7.0,69.0,84.0,0.0,0.0,0.0,48.0,1.0,80.0,0.0,0.0,0.0,0.0,49.0,False
10679,23.0,0.0,0.0,0.0,49.0,0.0,0.0,79.0,0.0,0.0,22.0,44.0,0.0,69.0,94.0,0.0,0.0,42.0,12.0,2.0,82.0,0.0,0.0,0.0,0.0,46.0,False
10680,0.0,0.0,0.0,23.0,57.0,0.0,0.0,65.0,0.0,0.0,55.0,64.0,0.0,61.0,26.0,0.0,0.0,0.0,59.0,0.0,46.0,0.0,2.0,3.0,0.0,0.0,False
10681,3.0,0.0,0.0,0.0,45.0,1.0,33.0,34.0,0.0,19.0,29.0,31.0,0.0,67.0,9.0,0.0,0.0,14.0,63.0,10.0,50.0,0.0,13.0,17.0,0.0,2.0,False
10682,0.0,0.0,14.0,6.0,5.0,0.0,5.0,39.0,0.0,6.0,0.0,62.0,31.0,56.0,70.0,7.0,0.0,0.0,88.0,0.0,84.0,0.0,28.0,0.0,0.0,28.0,False
10683,0.0,0.0,17.0,13.0,1.0,0.0,5.0,51.0,0.0,0.0,2.0,85.0,14.0,44.0,18.0,0.0,0.0,9.0,113.0,0.0,61.0,0.0,8.0,0.0,0.0,56.0,False
10684,0.0,0.0,2.0,0.0,8.0,16.0,10.0,2.0,0.0,0.0,17.0,46.0,37.0,78.0,50.0,0.0,0.0,1.0,54.0,14.0,71.0,0.0,2.0,20.0,0.0,79.0,False
10685,1.0,0.0,0.0,55.0,35.0,65.0,5.0,62.0,0.0,0.0,17.0,112.0,35.0,72.0,54.0,0.0,0.0,0.0,35.0,0.0,84.0,0.0,40.0,0.0,8.0,49.0,False
